gameId,2018WL,HTP,2019WL,FTR,goals,homegoals,Aways,2020WL,Win/Loss
4499812377,0,4,1,5,21,5,5,1,1
4473202955,1,1,1,12,17,9,8,0,0
4465525606,0,2,1,4,18,12,5,0,0
4429858119,0,5,1,4,14,7,4,0,0
4515332748,1,2,1,5,23,3,4,1,1
4489438593,1,2,0,8,15,6,6,0,0
4520807181,1,3,0,2,14,3,1,1,1
4523540564,0,1,0,4,11,6,2,1,0
4524450625,1,2,1,9,13,5,6,0,0
4426718140,1,3,1,5,24,8,7,1,0
4480049039,0,3,0,6,14,7,8,1,1
4524125396,0,0,0,3,14,11,3,0,0
4515858089,0,2,1,6,19,12,7,1,0
4521541761,1,3,1,2,17,0,2,1,1
4461960551,1,1,1,4,55,2,5,0,0
4481377931,0,3,0,4,16,9,5,1,0
4451815876,0,2,0,9,19,9,9,0,0
4511218061,1,5,0,17,14,6,17,1,1
4515879923,0,4,1,5,14,11,7,1,0
4494889837,0,2,0,3,15,7,4,0,0
4515734376,0,0,1,3,12,8,3,0,0
4465399083,0,2,0,1,15,7,1,0,0
4459608159,1,5,1,4,26,1,3,0,0
4520057961,1,2,1,6,17,3,6,1,1
4423795870,1,4,0,5,17,7,6,0,0
4514312367,0,1,0,3,11,9,5,0,0
4524908921,1,1,1,7,14,10,4,0,0
4454242326,0,5,0,4,12,5,6,0,0
4407776093,1,8,1,6,117,1,7,1,1
4523651939,0,3,0,2,17,4,4,0,0
4487099602,1,1,1,9,33,5,8,0,0
4513836142,1,2,0,11,17,4,12,0,0
4471166821,1,5,0,5,13,5,5,2,1
4515396713,1,3,1,5,13,4,5,1,0
4523523934,0,2,0,5,10,13,3,0,0
4450708282,1,2,0,11,13,4,9,1,0
4421809925,1,2,1,6,16,10,7,0,0
4498562536,1,4,1,7,17,9,3,0,0
4523583459,0,10,1,5,45,7,8,1,1
4475009487,1,7,1,8,13,1,12,0,0
4491027419,0,5,0,3,21,4,2,1,0
4516488092,1,2,1,5,35,4,6,0,0
4453299408,1,3,1,8,41,10,10,1,1
4510397182,0,4,1,11,17,4,8,1,0
4500504137,1,0,1,13,23,4,17,1,1
4510816810,1,4,1,10,16,2,7,1,1
4513104795,0,6,0,3,39,5,6,0,0
4485509508,0,1,0,5,11,15,4,0,0
4500865627,0,4,1,3,38,6,3,0,0
4515483383,0,3,0,2,12,8,1,0,0
4461019811,1,2,1,8,11,6,7,1,1
4485701075,1,2,1,5,13,0,4,0,0
4452674976,1,2,0,4,18,7,6,1,0
4473512482,0,3,0,5,44,14,7,0,0
4513334506,0,1,0,5,18,5,2,1,0
4466458124,0,2,0,2,14,6,2,1,1
4485619170,0,6,1,4,12,5,6,1,0
4524601777,0,4,1,6,16,5,13,0,0
4521679491,1,0,1,11,18,1,12,1,0
4525188268,1,4,1,8,14,4,14,1,1
4484473320,1,2,1,5,19,4,5,0,0
4479644130,0,3,0,9,127,7,8,1,0
4489264481,1,2,0,4,50,3,5,1,1
4509926355,0,1,0,5,16,9,4,1,0
4508408940,0,3,0,3,35,6,2,1,1
4493890322,0,0,0,6,17,9,4,0,0
4448470981,1,4,1,9,19,4,9,0,0
4518263954,0,1,1,8,15,3,13,0,0
4483939120,1,1,1,3,16,5,5,0,0
4520328098,1,4,1,5,20,4,6,0,0
4524104535,1,2,1,7,13,2,5,1,0
4519143177,0,4,1,4,17,0,5,1,0
4505526199,0,1,0,3,14,4,1,0,0
4487201030,0,1,0,7,22,6,4,1,0
4521835060,1,3,0,8,42,13,8,0,0
4395442745,1,4,1,9,24,7,16,0,0
4521381994,0,2,0,2,17,7,3,0,0
4516450809,0,2,1,10,12,8,18,0,0
4510608090,1,2,1,3,14,9,2,1,1
4520514832,1,2,0,8,20,12,7,2,1
4494748194,1,4,1,12,15,5,18,2,1
4471380498,1,4,1,9,38,3,6,0,0
4523516940,0,3,1,5,16,7,4,0,0
4467196417,1,5,1,12,34,5,8,0,0
4522422210,0,1,0,2,18,5,1,0,0
4488482640,0,1,1,6,16,6,4,0,0
4524632974,0,2,0,2,14,5,1,1,0
4477769511,1,3,0,4,86,5,4,0,0
4502201524,0,0,0,1,16,10,0,1,0
4475735084,1,6,0,7,21,4,11,0,0
4513473008,1,5,0,5,44,2,7,1,1
4472174741,0,5,0,4,13,9,4,0,0
4484824395,1,4,1,8,14,5,16,1,1
4472737059,1,5,1,5,15,4,6,1,0
4513724737,0,6,1,2,13,5,2,1,1
4521086709,1,4,0,9,12,2,13,1,1
4521912721,0,7,0,1,14,2,2,0,0
4516001794,0,1,0,6,17,6,4,0,0
4465212739,0,1,1,10,15,8,12,0,0
4494142673,0,3,1,3,14,3,5,0,0
4458300431,0,1,0,3,18,7,4,0,0
4461096215,0,2,1,5,16,6,5,0,0
4520353212,1,2,0,6,15,4,8,0,0
4515605515,0,6,0,2,15,3,2,0,0
4519369420,0,7,1,6,39,6,10,0,0
4510527608,1,5,1,11,37,6,13,1,1
4518777335,0,1,1,3,25,6,4,0,0
4522379320,0,3,1,5,17,4,6,2,1
4449308789,0,1,0,4,15,9,2,1,1
4446151894,1,4,0,2,12,8,1,1,1
4477325608,1,2,1,8,16,3,9,2,1
4524879567,1,2,1,4,16,4,4,1,1
4520786519,0,8,0,5,19,4,5,1,1
4441621695,1,1,0,6,13,7,7,1,1
4466034400,0,1,1,2,15,13,2,0,0
4497614780,1,6,0,7,54,6,5,0,0
4522392922,1,2,1,10,15,2,11,0,0
4484464676,0,5,0,3,45,4,3,0,0
4522611755,1,3,1,7,16,4,5,1,1
4520736553,1,2,1,7,15,5,5,1,1
4516073213,1,1,1,8,10,7,5,1,1
4515414704,1,1,1,13,14,5,9,0,0
4492812373,1,5,0,3,22,2,1,1,0
4498670956,1,4,0,7,129,9,10,1,1
4515291762,1,3,1,5,14,2,5,1,1
4518176859,0,7,0,6,18,9,6,0,0
4443034912,1,0,1,12,14,4,5,1,0
4500080040,1,3,1,9,39,6,8,1,1
4520888635,1,4,1,7,16,6,7,0,0
4510983130,0,0,0,1,13,11,1,0,0
4450369263,1,2,1,2,18,4,2,1,1
4497173280,1,2,1,11,18,9,5,0,0
4492401281,0,2,1,7,14,4,5,2,1
4461378771,1,2,1,11,16,10,8,1,0
4450008187,0,2,1,6,20,8,3,0,0
4463558465,1,4,1,7,15,7,8,0,0
4525076026,0,2,1,5,16,7,2,0,0
4494051117,1,4,1,8,13,4,11,0,0
4451562915,1,0,1,10,14,8,7,0,0
4461785475,1,1,0,5,11,8,2,2,1
4524121467,1,2,1,8,14,2,15,0,0
4464520808,0,2,1,8,75,5,8,1,1
4524429073,0,0,0,9,15,7,10,0,0
4491965198,0,2,1,7,19,9,12,0,0
4513150611,0,3,0,6,13,10,5,0,0
4521085748,0,2,0,5,15,5,6,0,0
4450278971,1,5,1,7,21,6,6,2,1
4522449879,0,3,1,6,16,7,8,0,0
4480568800,1,5,0,7,15,5,6,1,0
4477952822,1,1,0,4,19,2,4,0,0
4524760091,1,1,0,4,9,8,4,0,0
4520303900,1,1,0,5,14,3,5,1,0
4524417546,1,2,0,3,11,5,5,1,1
4505421525,0,3,0,4,14,9,2,0,0
4468771669,0,3,1,4,19,9,4,1,0
4521731006,0,3,0,3,14,10,6,0,0
4491372975,1,2,1,9,35,3,12,2,1
4453449535,1,2,1,7,17,3,13,1,1
4515416526,0,5,0,2,20,4,1,0,0
4480098596,0,2,1,8,15,6,8,1,0
4518871878,0,2,1,6,18,6,9,0,0
4505244721,0,2,0,5,11,7,6,0,0
4505132813,0,2,0,4,17,9,2,0,0
4523900693,1,3,1,8,17,5,8,2,1
4476189386,0,3,1,7,16,7,8,0,0
4522477887,0,2,1,11,21,11,13,0,0
4483846553,0,3,0,4,11,4,5,0,0
4510971608,0,4,0,3,14,11,4,1,1
4485213247,0,8,0,7,17,8,8,0,0
4519004936,0,0,1,5,11,9,2,0,0
4497704754,1,2,1,3,19,4,3,0,0
4518710566,0,4,0,5,12,5,10,0,0
4496314087,1,3,1,9,17,4,9,1,1
4462815416,0,2,1,6,10,7,5,0,0
4522058891,1,1,0,5,11,6,7,0,0
4525082822,0,5,0,3,14,8,4,0,0
4427770144,1,0,0,7,13,5,5,0,0
4511070503,1,1,1,4,14,5,3,1,1
4506375047,1,4,1,7,128,4,10,2,1
4521408413,1,1,1,10,15,8,14,2,1
4485497527,1,6,0,4,17,5,4,1,0
4524501044,1,2,1,3,138,3,4,1,1
4523400040,1,3,0,7,15,4,14,0,0
4469659542,0,1,0,7,14,9,8,0,0
4506218156,0,1,1,11,17,7,6,0,0
4519740726,0,1,1,6,14,7,5,0,0
4491959967,0,0,1,9,14,9,6,0,0
4518806486,0,4,1,3,11,8,1,1,0
4517729652,1,2,1,7,35,5,4,0,0
4523495162,0,2,0,9,12,11,6,0,0
4515338642,0,2,0,3,19,4,2,0,0
4472752313,0,3,0,5,9,6,3,0,0
4459226162,1,1,0,6,12,6,5,0,0
4523400104,0,1,1,5,13,7,6,0,0
4511018113,0,1,1,1,13,3,0,0,0
4477706484,0,4,0,8,17,7,11,0,0
4488299127,0,1,0,2,14,12,3,0,0
4508637954,1,2,0,9,15,2,15,0,0
4502917237,0,2,1,12,13,5,11,0,0
4511239909,1,3,1,6,39,7,5,1,1
4515353757,1,3,0,1,15,2,1,1,1
4521770795,0,4,0,2,13,7,1,0,0
4441984502,0,5,1,4,18,11,4,0,0
4496833105,0,1,0,7,17,6,10,1,0
4524620492,0,0,0,5,18,8,5,0,0
4473856795,0,0,0,3,17,8,4,0,0
4481913524,1,2,1,7,13,3,9,2,1
4523611830,0,3,0,4,164,11,5,0,0
4497770545,0,4,0,4,17,6,1,0,0
4503426918,1,3,0,9,47,3,10,1,0
4447467809,0,3,0,8,16,6,15,1,0
4457030522,1,3,1,7,14,4,7,1,1
4459208674,1,3,0,3,19,4,1,1,1
4509184155,1,0,0,2,17,5,3,0,0
4518232196,0,2,0,3,16,7,2,0,0
4519767610,1,5,0,6,17,5,8,0,0
4484657293,1,4,1,8,21,4,11,1,1
4513433271,1,2,0,4,81,7,4,1,1
4454960221,0,3,0,5,46,12,4,0,0
4515557026,1,6,0,5,14,6,2,1,0
4517524555,1,2,1,2,15,0,1,0,0
4523456164,1,2,1,9,39,6,16,0,0
4518840906,0,2,0,1,9,14,1,0,0
4517025991,1,3,0,9,11,8,6,2,1
4515203264,1,2,0,6,15,5,11,1,1
4524451001,1,4,1,8,17,8,10,0,0
4522089965,1,2,0,6,16,7,3,0,0
4515344624,0,5,0,1,16,2,1,1,0
4510754518,1,3,0,5,19,4,3,1,1
4489696117,0,2,1,9,13,6,9,1,1
4469208357,1,1,0,9,72,9,5,0,0
4462808439,0,1,0,11,13,11,11,0,0
4455347152,1,7,0,7,25,6,11,0,0
4505414237,0,3,1,5,17,5,6,0,0
4473172269,1,2,0,1,16,2,1,1,1
4517689949,1,2,0,6,11,6,4,0,0
4513337706,0,1,1,4,14,7,6,1,1
4524645107,0,2,0,4,18,5,4,0,0
4459652574,0,1,1,6,19,7,2,1,1
4494605842,1,3,0,6,14,11,8,0,0
4424206558,1,1,1,7,17,8,10,1,1
4524523316,1,5,1,13,34,9,16,2,1
4521614053,1,1,0,10,11,8,8,1,1
4523056314,1,3,1,10,15,8,8,1,1
4452642610,0,1,1,9,14,4,9,0,0
4520976634,0,2,1,2,16,11,2,1,1
4524958032,0,2,1,5,16,9,9,1,1
4519909755,1,1,1,11,17,7,12,1,1
4467514491,1,2,1,9,20,7,14,1,1
4440493059,0,1,1,5,38,2,4,2,1
4514309643,0,4,0,5,16,7,6,0,0
4497569753,1,4,0,7,16,9,7,0,0
4452121549,1,5,1,9,18,4,9,1,1
4518053944,0,3,0,5,44,9,4,0,0
4510943404,1,1,1,7,23,6,9,0,0
4522252623,0,3,0,8,10,11,9,1,1
4518296609,0,3,0,5,15,4,6,1,1
4462918469,0,6,0,1,22,5,1,0,0
4506279067,0,5,0,2,13,7,1,0,0
4517922682,0,4,0,7,35,5,10,0,0
4523323682,0,4,1,7,15,6,8,0,0
4499522050,1,2,0,3,20,3,1,1,0
4517907047,0,1,1,4,16,10,3,0,0
4520625365,1,1,0,7,39,5,9,1,1
4451981471,0,2,0,7,15,11,6,0,0
4465934197,1,4,1,6,16,3,7,0,0
4506773682,0,1,1,9,16,4,11,0,0
4513374819,1,0,0,6,110,10,8,0,0
4471258643,1,2,0,9,15,6,9,0,0
4521842384,1,4,0,3,12,5,6,0,0
4524715450,1,13,1,6,15,8,10,1,1
4523070101,1,4,0,5,15,5,10,1,1
4524739257,1,5,1,6,16,2,6,1,1
4424119688,1,1,1,5,14,8,3,0,0
4514193601,1,3,0,7,11,3,7,0,0
4518928631,1,1,1,8,19,2,7,0,0
4413670399,0,3,0,9,20,8,14,1,1
4506003362,1,4,1,8,40,1,8,1,0
4519816052,0,4,0,7,16,11,6,1,0
4518755831,0,3,1,7,14,10,8,0,0
4509249134,0,2,1,4,17,11,4,1,1
4381068813,0,1,1,7,42,3,8,1,1
4443689481,1,3,1,9,19,6,8,1,1
4523513281,1,0,0,8,15,5,12,0,0
4524371920,0,4,1,6,11,7,3,1,0
4517907336,0,2,1,3,16,4,4,0,0
4496746747,1,3,1,7,55,5,5,0,0
4493140120,1,7,1,4,17,2,2,0,0
4517972804,1,2,1,6,17,3,6,1,1
4520080755,1,3,0,7,18,3,10,1,1
4524921520,1,1,0,5,25,5,4,0,0
4520997585,0,4,1,7,46,4,11,1,1
4454798967,0,0,0,3,15,11,4,1,1
4525230737,1,4,0,7,12,7,9,0,0
4500075336,1,1,1,8,26,1,12,1,1
4524067134,0,3,0,2,15,6,3,1,1
4518945702,0,2,0,1,15,4,1,1,1
4509446311,0,1,0,0,75,7,0,0,0
4517812260,1,5,1,10,42,6,9,2,1
4524307745,1,8,0,3,12,4,2,1,0
4519784011,1,2,0,11,33,7,12,1,1
4515529388,1,2,0,7,14,5,6,1,1
4519280079,1,5,0,3,24,5,2,1,1
4519506293,0,2,0,3,17,8,4,0,0
4442047258,1,4,1,4,16,5,1,1,1
4494271393,1,1,1,1,18,1,1,1,0
4508960855,1,5,1,10,37,7,12,1,1
4474929449,1,6,0,5,18,5,7,2,1
4506806960,1,2,1,11,15,2,10,1,1
4462748470,0,2,0,1,14,6,1,0,0
4445519419,1,3,1,10,19,5,12,2,1
4511125320,1,2,1,3,50,4,3,0,0
4513249754,1,2,1,13,16,8,20,1,0
4521266172,0,2,1,5,15,2,8,1,1
4523722482,0,3,0,6,14,5,8,2,1
4524619548,0,3,1,3,18,5,4,1,0
4502850011,0,2,1,4,18,8,3,0,0
4516825345,0,0,1,7,13,8,7,0,0
4489945010,0,5,0,1,14,5,2,0,0
4475361791,0,4,1,4,18,5,5,1,0
4459545656,0,6,0,4,18,6,3,0,0
4525136994,1,3,0,5,77,6,6,0,0
4524766949,1,4,0,9,14,8,8,0,0
4440143794,1,5,0,6,48,3,8,1,1
4469179994,0,3,1,8,56,6,17,0,0
4470980027,1,3,0,12,24,8,17,1,1
4464908218,1,7,1,8,15,4,4,1,0
4523664992,0,5,1,10,42,5,11,0,0
4522444322,1,2,1,6,12,2,8,1,0
4476291723,0,3,1,4,12,5,4,0,0
4450075643,1,3,0,2,18,8,2,0,0
4519262585,1,3,1,14,18,5,12,1,1
4522013704,1,6,0,4,18,6,7,0,0
4523105272,1,4,0,4,15,4,5,1,1
4524327775,1,2,1,6,23,3,8,0,0
4480343563,0,0,0,2,22,5,2,0,0
4469769550,0,3,0,6,17,14,4,0,0
4521100238,0,2,1,7,54,3,7,0,0
4522815979,1,2,0,4,41,4,5,1,1
4520884097,1,2,0,8,16,8,7,1,1
4439064814,0,6,1,4,18,3,4,1,1
4513417068,0,1,1,3,15,6,3,1,1
4481862687,1,5,1,10,18,2,12,2,1
4484833636,1,8,1,7,17,4,11,1,0
4523328232,1,2,1,7,14,6,9,1,0
4524881120,0,1,0,4,15,5,3,1,1
4458570430,1,2,1,4,18,5,5,1,1
4478759244,0,3,1,9,17,6,7,0,0
4521034143,0,3,0,8,18,10,13,1,1
4521437370,0,1,1,2,16,5,1,0,0
4480431090,0,2,0,5,15,5,7,0,0
4486764809,0,4,0,1,16,3,1,1,0
4521838243,0,1,0,9,19,10,12,1,1
4462640479,0,3,0,1,15,9,0,0,0
4519429379,1,3,1,6,37,4,5,0,0
4525188485,1,2,1,6,14,9,4,0,0
4511423675,1,3,0,12,18,5,10,0,0
4488518196,1,2,1,6,17,5,8,1,1
4519566772,0,2,1,3,21,5,5,0,0
4523435488,1,1,0,10,12,10,9,1,0
4452004237,1,5,0,5,13,7,7,1,1
4508612227,1,3,1,9,16,2,8,2,1
4488632154,1,4,1,4,21,4,5,1,1
4514505161,1,1,1,6,37,3,3,2,1
4519264088,1,2,0,5,15,8,7,0,0
4484558599,0,0,0,1,12,9,1,1,1
4521828179,0,2,0,8,15,9,10,1,1
4519842459,1,3,1,11,15,4,15,0,0
4519582751,0,4,1,4,40,7,4,0,0
4508460252,1,3,0,3,16,4,3,0,0
4507609718,0,1,1,4,20,12,4,0,0
4511453042,1,4,1,6,44,4,5,0,0
4508099028,1,2,0,1,13,6,2,0,0
4520943763,1,16,1,9,13,8,13,1,1
4456337531,1,5,1,7,37,4,10,0,0
4502905880,1,3,1,7,28,12,9,0,0
4482208801,0,0,0,3,18,5,6,0,0
4524102551,1,3,1,10,14,4,12,1,1
4494295244,1,5,0,7,17,7,8,0,0
4518749206,1,3,1,5,17,3,5,1,1
4481573191,0,3,1,12,16,11,12,0,0
4471725979,1,1,1,5,14,6,4,1,0
4486617771,0,0,0,4,14,6,5,0,0
4522887845,1,1,1,6,18,5,5,1,1
4484098460,1,3,0,6,83,6,2,1,1
4520969352,0,0,1,12,15,7,17,2,1
4507890297,1,3,1,6,17,3,8,1,0
4513593085,0,1,0,3,13,6,4,0,0
4521828781,1,1,1,6,10,8,7,1,1
4492250541,0,2,1,6,10,8,7,1,1
4524906792,0,2,0,6,49,5,2,0,0
4452966828,0,6,1,6,23,7,9,0,0
4510930492,0,1,0,0,12,5,0,0,0
4522518201,0,5,1,8,9,1,5,0,0
4478381770,0,7,0,1,19,6,1,0,0
4472618887,1,3,1,9,17,6,8,1,1
4466944349,0,2,0,4,20,6,3,0,0
4522465523,1,3,0,8,13,7,10,1,1
4421752887,0,3,1,4,17,5,7,0,0
4518426899,0,2,0,5,14,7,5,0,0
4470395952,0,5,1,5,15,4,8,0,0
4473146660,0,9,0,3,13,9,5,0,0
4524682251,1,5,1,10,16,3,8,1,1
4525381159,0,5,0,5,16,12,5,1,1
4472839071,0,4,1,4,17,7,4,0,0
4501115839,1,2,1,11,35,8,14,0,0
4519382005,0,1,1,11,18,7,7,0,0
4496140999,1,1,1,8,17,3,7,1,1
4518844953,1,15,1,8,17,2,7,1,1
4453662166,0,3,0,8,13,7,9,0,0
4516254148,0,1,0,7,16,8,8,1,1
4480995779,1,4,1,11,15,5,15,0,0
4525291177,0,3,1,9,73,13,15,0,0
4499631955,0,1,0,8,17,9,7,0,0
4475587548,1,3,1,6,19,2,5,1,1
4513910209,0,1,1,4,20,3,6,1,1
4512489523,0,4,0,5,50,4,8,1,1
4523452477,0,1,1,5,24,3,6,1,0
4524015856,1,4,0,6,14,10,9,0,0
4523933812,1,2,1,6,19,4,7,1,0
4441849412,0,1,0,4,17,5,4,0,0
4453444549,0,2,1,4,18,5,6,1,1
4515261143,1,0,1,4,8,3,2,1,1
4378269284,1,2,1,16,13,4,17,1,1
4456349492,0,2,1,9,45,4,6,2,1
4482236619,1,4,1,7,36,4,13,1,1
4518215400,0,1,0,7,18,8,5,0,0
4477066537,0,4,1,3,21,4,3,0,0
4501002561,1,2,1,7,15,3,5,1,0
4523920430,0,2,1,2,14,6,0,0,0
4469595642,1,4,0,9,18,9,12,2,1
4525089240,0,1,0,4,20,9,3,0,0
4479922611,1,1,0,7,14,3,13,0,0
4522626494,1,1,1,4,16,3,3,0,0
4472897611,1,3,1,1,15,1,0,0,0
4519145907,1,3,0,4,13,6,3,2,1
4480114135,0,4,0,3,39,6,6,1,1
4415361150,0,1,1,9,12,10,3,0,0
4506869531,1,0,1,3,18,7,5,0,0
4511071650,0,0,0,4,15,12,5,0,0
4478442838,0,5,0,10,16,11,14,0,0
4525113077,0,2,0,7,14,6,10,1,1
4477629107,0,1,0,11,17,10,14,1,1
4518167002,1,3,1,6,16,3,4,1,1
4524704735,1,3,0,4,20,2,4,0,0
4494200479,1,1,0,5,16,5,6,0,0
4479962485,0,2,1,9,60,9,7,1,1
4508197919,1,1,1,7,11,7,5,0,0
4505413315,1,3,1,5,21,4,3,0,0
4478101809,0,0,0,2,15,9,0,0,0
4479618265,0,4,1,1,14,10,1,0,0
4497718869,1,4,1,4,37,2,1,1,1
4498652179,1,1,1,8,18,2,13,1,0
4473231539,1,2,1,6,23,6,4,1,1
4518711982,1,2,1,9,15,3,9,0,0
4520305649,0,2,0,3,14,8,3,0,0
4522486224,1,3,1,7,18,4,10,1,1
4496840019,1,3,1,8,14,4,9,1,1
4524777842,0,3,0,5,46,6,8,0,0
4522301091,1,5,1,7,18,6,6,0,0
4515437338,1,5,1,9,16,3,10,2,1
4519053131,0,2,1,13,17,5,16,0,0
4511951461,0,3,1,2,15,8,1,1,0
4468611805,0,1,0,6,17,6,8,2,1
4522528063,1,2,0,4,17,1,4,0,0
4483149221,1,5,0,4,15,4,6,0,0
4523902957,0,3,1,7,15,3,10,1,1
4483768812,1,4,0,4,42,8,7,1,1
4522510473,0,4,0,6,138,4,8,0,0
4522805623,1,2,1,10,18,8,13,1,0
4523463632,1,2,1,11,14,3,14,1,1
4464643416,0,4,1,4,16,7,3,0,0
4495318581,1,3,1,6,15,3,9,1,1
4510707082,1,1,1,8,13,8,7,1,1
4470854318,0,1,0,6,56,10,8,1,0
4519865094,1,4,0,7,57,2,8,2,1
4487198223,0,2,0,5,21,14,6,0,0
4489399864,1,1,1,7,15,7,6,0,0
4447279447,0,5,1,5,18,10,4,1,1
4511092295,0,4,0,4,17,5,4,0,0
4494532333,0,3,0,2,15,4,1,0,0
4477734915,1,3,1,5,20,2,4,0,0
4521252780,1,2,0,5,11,5,1,0,0
4487946743,0,2,0,7,15,5,8,1,1
4505359485,0,2,0,4,14,3,5,1,1
4438236114,1,1,1,10,14,8,10,0,0
4522457944,1,2,1,6,16,4,5,0,0
4517522957,0,3,1,4,25,8,7,0,0
4513824717,0,5,0,6,18,3,7,0,0
4523838951,0,1,1,4,90,5,2,0,0
4502908431,0,2,0,10,58,9,19,1,1
4510619110,1,2,1,10,14,6,9,1,1
4521709624,1,3,1,7,41,7,5,1,1
4478061745,1,4,1,6,15,1,4,1,0
4498673478,1,1,1,7,14,6,9,2,1
4519028145,0,4,1,9,15,5,7,0,0
4523264320,0,1,1,4,78,10,7,0,0
4511502390,1,4,1,5,18,5,3,2,1
4455506797,0,4,0,8,10,8,13,1,0
4480574928,1,1,1,5,16,3,6,0,0
4461353444,0,4,1,7,60,3,9,1,1
4520789246,0,0,0,5,11,10,5,0,0
4522794397,0,1,0,5,10,12,6,0,0
4499246696,1,2,1,8,10,5,8,0,0
4505683852,1,4,1,13,16,3,14,1,1
4423902202,1,2,1,6,16,2,8,0,0
4519998999,0,2,0,0,14,4,0,1,0
4518305583,0,4,1,11,18,10,16,0,0
4477478034,0,1,0,5,17,13,5,0,0
4522529196,0,1,0,3,39,7,4,0,0
4520010999,0,3,0,3,18,7,3,1,1
4521093374,0,1,1,6,43,8,10,0,0
4484490025,0,1,0,5,16,12,6,0,0
4516451603,1,2,1,12,17,5,17,1,1
4472368505,1,2,0,2,16,9,3,1,1
4501802834,0,2,0,1,10,6,1,0,0
4521735411,0,2,1,4,13,8,5,0,0
4477642564,0,4,0,5,21,6,2,1,1
4459421997,0,3,1,3,60,2,2,0,0
4496972532,0,2,1,5,16,8,6,0,0
4451716191,0,5,0,9,17,10,7,0,0
4489579352,0,5,1,5,13,3,5,0,0
4486229170,0,2,1,5,16,9,3,0,0
4446183119,1,1,1,13,13,3,8,1,1
4515415337,1,3,0,6,47,5,5,0,0
4516176660,1,2,1,13,17,5,14,2,1
4518888602,1,2,1,2,15,5,2,0,0
4522580950,1,13,1,2,41,4,3,1,0
4522394082,1,14,1,8,19,3,11,1,1
4460033852,0,2,1,5,12,5,5,0,0
4513054985,0,2,1,5,13,7,6,0,0
4522366207,0,3,0,3,30,7,3,0,0
4516724538,1,3,1,8,17,3,7,1,0
4525110987,1,5,1,10,14,7,8,1,1
4515841164,0,2,0,5,18,6,6,1,1
4486836964,0,2,0,3,12,8,4,0,0
4524997224,0,3,0,2,18,5,1,1,1
4498675239,0,1,0,5,10,12,7,0,0
4471433408,0,4,1,10,16,6,11,1,1
4523082627,0,3,1,5,16,4,4,0,0
4508892173,1,2,1,11,13,4,10,1,0
4512953268,0,4,0,7,9,9,6,0,0
4517848263,1,1,1,5,16,3,5,2,1
4515599821,0,1,0,6,16,10,5,0,0
4520971034,0,1,0,12,17,9,11,1,0
4494500781,1,5,0,6,18,9,7,2,1
4429490822,1,4,0,11,17,9,12,1,1
4522631457,0,4,1,2,16,7,4,0,0
4511303658,0,4,0,7,14,4,7,1,1
4506832120,1,3,0,13,19,10,7,0,0
4474680131,0,3,1,4,43,5,3,0,0
4461986866,0,3,1,6,86,4,10,0,0
4521060051,0,1,0,7,38,8,9,1,0
4495265880,1,0,0,6,15,1,6,1,1
4522148176,1,1,0,7,35,3,6,2,1
4522804961,1,4,1,2,39,8,3,0,0
4499628579,0,4,1,6,17,9,6,0,0
4524391418,1,2,1,7,11,3,6,0,0
4525085113,0,1,0,1,16,9,1,0,0
4517762316,1,3,1,6,16,7,3,0,0
4517786816,1,4,0,6,16,5,5,0,0
4497647589,1,2,1,8,18,0,6,0,0
4509888379,1,1,0,8,23,5,8,1,1
4475558628,0,2,1,8,14,4,6,1,1
4515748681,1,2,1,12,16,7,12,0,0
4506996952,1,3,0,8,15,7,10,2,1
4494291164,0,1,0,6,17,4,7,0,0
4525153486,0,1,0,8,14,10,13,1,1
4525231253,0,5,1,3,14,7,2,1,1
4484379764,1,0,1,7,21,9,8,0,0
4465418365,0,0,0,5,14,9,3,0,0
4521120327,0,5,1,6,41,10,7,1,0
4525139082,1,3,0,7,18,6,9,0,0
4495141032,0,3,1,7,38,2,11,0,0
4500708488,0,3,0,3,12,4,5,0,0
4517895727,0,0,1,2,15,12,2,0,0
4510089098,1,0,1,8,17,1,10,0,0
4499694291,0,0,0,3,13,11,2,0,0
4511051805,1,2,0,5,15,8,4,0,0
4448321721,0,3,1,4,18,8,3,2,1
4489906217,1,3,0,6,13,4,5,0,0
4515460466,0,1,0,5,15,13,2,0,0
4450464581,0,7,1,6,17,9,7,0,0
4494451002,1,4,1,8,16,3,7,1,1
4517987406,0,1,0,3,122,2,4,1,1
4439137888,0,4,1,8,16,10,11,1,0
4524185792,0,2,0,13,14,8,12,1,1
4522188300,0,4,0,5,18,4,7,1,0
4510352485,0,2,1,6,14,0,7,0,0
4524177357,1,5,1,1,34,7,1,0,0
4474002258,0,3,1,6,16,9,8,1,1
4513458480,1,3,1,10,14,2,14,1,1
4469857979,0,2,0,3,13,7,5,0,0
4519801984,0,1,1,7,18,7,6,1,1
4495729689,0,3,0,5,16,8,3,0,0
4450110737,1,5,1,13,146,9,13,1,1
4442215686,0,2,1,5,20,5,7,0,0
4523641483,1,5,0,9,15,8,9,0,0
4521949489,1,1,0,4,15,4,4,2,1
4511388378,1,1,1,6,14,5,8,1,1
4486323074,1,3,1,5,16,7,7,2,1
4500096958,1,4,0,4,14,9,7,1,0
4517909755,0,0,1,2,13,4,2,0,0
4482205629,0,2,0,6,18,5,10,0,0
4467051072,0,3,0,3,17,9,4,1,0
4434732074,1,3,0,2,19,6,1,1,1
